V1,V2,V3
-153.772954924875,60.3221476510067,1015
-153.706176961603,60.3221476510067,898
-153.639398998331,60.3221476510067,1088
-153.572621035058,60.3221476510067,996
-153.505843071786,60.3221476510067,1159
-153.439065108514,60.3221476510067,1312
-153.372287145242,60.3221476510067,1216
-153.30550918197,60.3221476510067,1126
-153.238731218698,60.3221476510067,581
-153.171953255426,60.3221476510067,941
-153.105175292154,60.3221476510067,858
-153.038397328881,60.3221476510067,479
-152.971619365609,60.3221476510067,363
-152.904841402337,60.3221476510067,392
-152.838063439065,60.3221476510067,734
-152.771285475793,60.3221476510067,738
-152.704507512521,60.3221476510067,540
-152.637729549249,60.3221476510067,172
-152.570951585977,60.3221476510067,236
-152.504173622705,60.3221476510067,259
-152.437395659432,60.3221476510067,160
-152.37061769616,60.3221476510067,9
-152.303839732888,60.3221476510067,-11
-152.237061769616,60.3221476510067,-19
-152.170283806344,60.3221476510067,-18
-152.103505843072,60.3221476510067,-9
-152.0367278798,60.3221476510067,-6
-151.969949916528,60.3221476510067,-9
-151.903171953255,60.3221476510067,-11
-151.836393989983,60.3221476510067,-9
-151.769616026711,60.3221476510067,-7
-151.702838063439,60.3221476510067,-7
-151.636060100167,60.3221476510067,-5
-151.569282136895,60.3221476510067,-4
-151.502504173623,60.3221476510067,-3
-151.435726210351,60.3221476510067,-1
-151.368948247078,60.3221476510067,29
-151.302170283806,60.3221476510067,47
-151.235392320534,60.3221476510067,46
-151.168614357262,60.3221476510067,65
-151.10183639399,60.3221476510067,61
-151.035058430718,60.3221476510067,53
-150.968280467446,60.3221476510067,77
-150.901502504174,60.3221476510067,146
-150.834724540902,60.3221476510067,244
-150.767946577629,60.3221476510067,315
-150.701168614357,60.3221476510067,379
-150.634390651085,60.3221476510067,397
-150.567612687813,60.3221476510067,323
-150.500834724541,60.3221476510067,247
-150.434056761269,60.3221476510067,322
-150.367278797997,60.3221476510067,564
-150.300500834725,60.3221476510067,952
-150.233722871452,60.3221476510067,900
-150.16694490818,60.3221476510067,1075
-150.100166944908,60.3221476510067,1067
-150.033388981636,60.3221476510067,285
-149.966611018364,60.3221476510067,806
-149.899833055092,60.3221476510067,609
-149.83305509182,60.3221476510067,502
-149.766277128548,60.3221476510067,508
-149.699499165275,60.3221476510067,655
-149.632721202003,60.3221476510067,802
-149.565943238731,60.3221476510067,946
-149.499165275459,60.3221476510067,862
-149.432387312187,60.3221476510067,686
-149.365609348915,60.3221476510067,277
-149.298831385643,60.3221476510067,507
-149.232053422371,60.3221476510067,746
-149.165275459098,60.3221476510067,710
-149.098497495826,60.3221476510067,664
-149.031719532554,60.3221476510067,1039
-148.964941569282,60.3221476510067,732
-148.89816360601,60.3221476510067,569
-148.831385642738,60.3221476510067,1136
-148.764607679466,60.3221476510067,1425
-148.697829716194,60.3221476510067,1352
-148.631051752922,60.3221476510067,1125
-148.564273789649,60.3221476510067,842
-148.497495826377,60.3221476510067,691
-148.430717863105,60.3221476510067,612
-148.363939899833,60.3221476510067,276
-148.297161936561,60.3221476510067,330
-148.230383973289,60.3221476510067,208
-148.163606010017,60.3221476510067,4
-148.096828046745,60.3221476510067,139
-148.030050083472,60.3221476510067,157
-147.9632721202,60.3221476510067,-80
-147.896494156928,60.3221476510067,-2
-147.829716193656,60.3221476510067,87
-147.762938230384,60.3221476510067,191
-147.696160267112,60.3221476510067,270
-147.62938230384,60.3221476510067,-80
-147.562604340568,60.3221476510067,-192
-147.495826377295,60.3221476510067,-82
-147.429048414023,60.3221476510067,-14
-147.362270450751,60.3221476510067,8
-147.295492487479,60.3221476510067,-13
-147.228714524207,60.3221476510067,-17
-147.161936560935,60.3221476510067,68
-147.095158597663,60.3221476510067,102
-147.028380634391,60.3221476510067,36
-146.961602671119,60.3221476510067,51
-146.894824707846,60.3221476510067,-83
-146.828046744574,60.3221476510067,-257
-146.761268781302,60.3221476510067,-154
-146.69449081803,60.3221476510067,6
-146.627712854758,60.3221476510067,92
-146.560934891486,60.3221476510067,209
-146.494156928214,60.3221476510067,295
-146.427378964942,60.3221476510067,128
-146.360601001669,60.3221476510067,7
-146.293823038397,60.3221476510067,-16
-146.227045075125,60.3221476510067,-24
-146.160267111853,60.3221476510067,-33
-146.093489148581,60.3221476510067,-39
-146.026711185309,60.3221476510067,-40
-145.959933222037,60.3221476510067,-47
-145.893155258765,60.3221476510067,-49
-145.826377295492,60.3221476510067,-41
-145.75959933222,60.3221476510067,-33
-145.692821368948,60.3221476510067,-30
-145.626043405676,60.3221476510067,-21
-145.559265442404,60.3221476510067,-14
-145.492487479132,60.3221476510067,-7
-145.42570951586,60.3221476510067,-6
-145.358931552588,60.3221476510067,-6
-145.292153589316,60.3221476510067,-2
-145.225375626043,60.3221476510067,4
-145.158597662771,60.3221476510067,-2
-145.091819699499,60.3221476510067,-2
-145.025041736227,60.3221476510067,-3
-144.958263772955,60.3221476510067,-3
-144.891485809683,60.3221476510067,2
-144.824707846411,60.3221476510067,4
-144.757929883139,60.3221476510067,5
-144.691151919866,60.3221476510067,22
-144.624373956594,60.3221476510067,123
-144.557595993322,60.3221476510067,417
-144.49081803005,60.3221476510067,255
-144.424040066778,60.3221476510067,181
-144.357262103506,60.3221476510067,101
-144.290484140234,60.3221476510067,65
-144.223706176962,60.3221476510067,64
-144.156928213689,60.3221476510067,15
-144.090150250417,60.3221476510067,31
-144.023372287145,60.3221476510067,48
-143.956594323873,60.3221476510067,61
-143.889816360601,60.3221476510067,184
-143.823038397329,60.3221476510067,266
-143.756260434057,60.3221476510067,344
-143.689482470785,60.3221476510067,385
-143.622704507513,60.3221476510067,394
-143.55592654424,60.3221476510067,391
-143.489148580968,60.3221476510067,406
-143.422370617696,60.3221476510067,445
-143.355592654424,60.3221476510067,454
-143.288814691152,60.3221476510067,482
-143.22203672788,60.3221476510067,513
-143.155258764608,60.3221476510067,480
-143.088480801336,60.3221476510067,461
-143.021702838063,60.3221476510067,485
-142.954924874791,60.3221476510067,568
-142.888146911519,60.3221476510067,708
-142.821368948247,60.3221476510067,536
-142.754590984975,60.3221476510067,429
-142.687813021703,60.3221476510067,563
-142.621035058431,60.3221476510067,709
-142.554257095159,60.3221476510067,1017
-142.487479131886,60.3221476510067,604
-142.420701168614,60.3221476510067,786
-142.353923205342,60.3221476510067,1059
-142.28714524207,60.3221476510067,1180
-142.220367278798,60.3221476510067,1332
-142.153589315526,60.3221476510067,1578
-142.086811352254,60.3221476510067,1872
-142.020033388982,60.3221476510067,1590
-141.95325542571,60.3221476510067,1394
-141.886477462437,60.3221476510067,1283
-141.819699499165,60.3221476510067,1227
-141.752921535893,60.3221476510067,1219
-141.686143572621,60.3221476510067,1212
-141.619365609349,60.3221476510067,1214
-141.552587646077,60.3221476510067,1157
-141.485809682805,60.3221476510067,1269
-141.419031719533,60.3221476510067,1351
-141.35225375626,60.3221476510067,1345
-141.285475792988,60.3221476510067,1698
-141.218697829716,60.3221476510067,1989
-141.151919866444,60.3221476510067,2067
-141.085141903172,60.3221476510067,2207
-141.0183639399,60.3221476510067,2614
-140.951585976628,60.3221476510067,3913
-140.884808013356,60.3221476510067,3777
-140.818030050083,60.3221476510067,2926
-140.751252086811,60.3221476510067,2376
-140.684474123539,60.3221476510067,2191
-140.617696160267,60.3221476510067,2480
-140.550918196995,60.3221476510067,2374
-140.484140233723,60.3221476510067,2493
-140.417362270451,60.3221476510067,2561
-140.350584307179,60.3221476510067,2408
-140.283806343907,60.3221476510067,1714
-140.217028380634,60.3221476510067,1465
-140.150250417362,60.3221476510067,1518
-140.08347245409,60.3221476510067,1638
-140.016694490818,60.3221476510067,1700
-139.949916527546,60.3221476510067,1882
-139.883138564274,60.3221476510067,1886
-139.816360601002,60.3221476510067,1984
-139.74958263773,60.3221476510067,2261
-139.682804674457,60.3221476510067,2787
-139.616026711185,60.3221476510067,2747
-139.549248747913,60.3221476510067,2279
-139.482470784641,60.3221476510067,1737
-139.415692821369,60.3221476510067,1504
-139.348914858097,60.3221476510067,1272
-139.282136894825,60.3221476510067,1362
-139.215358931553,60.3221476510067,1767
-139.14858096828,60.3221476510067,2187
-139.081803005008,60.3221476510067,2812
-139.015025041736,60.3221476510067,3286
-138.948247078464,60.3221476510067,2958
-138.881469115192,60.3221476510067,2451
-138.81469115192,60.3221476510067,2137
-138.747913188648,60.3221476510067,2126
-138.681135225376,60.3221476510067,1949
-138.614357262104,60.3221476510067,1672
-138.547579298831,60.3221476510067,1415
-138.480801335559,60.3221476510067,1301
-138.414023372287,60.3221476510067,1343
-138.347245409015,60.3221476510067,1138
-138.280467445743,60.3221476510067,1150
-138.213689482471,60.3221476510067,1164
-138.146911519199,60.3221476510067,1114
-138.080133555927,60.3221476510067,992
-138.013355592654,60.3221476510067,797
-137.946577629382,60.3221476510067,575
-137.87979966611,60.3221476510067,875
-137.813021702838,60.3221476510067,1104
-137.746243739566,60.3221476510067,1497
-137.679465776294,60.3221476510067,1452
-137.612687813022,60.3221476510067,1054
-137.54590984975,60.3221476510067,811
-137.479131886477,60.3221476510067,861
-137.412353923205,60.3221476510067,949
-137.345575959933,60.3221476510067,904
-137.278797996661,60.3221476510067,873
-137.212020033389,60.3221476510067,941
-137.145242070117,60.3221476510067,1244
-137.078464106845,60.3221476510067,1181
-137.011686143573,60.3221476510067,833
-136.944908180301,60.3221476510067,975
-136.878130217028,60.3221476510067,1026
-136.811352253756,60.3221476510067,919
-136.744574290484,60.3221476510067,1256
-136.677796327212,60.3221476510067,1715
-136.61101836394,60.3221476510067,1546
-136.544240400668,60.3221476510067,1204
-136.477462437396,60.3221476510067,1560
-136.410684474124,60.3221476510067,1392
-136.343906510851,60.3221476510067,804
-136.277128547579,60.3221476510067,760
-136.210350584307,60.3221476510067,870
-136.143572621035,60.3221476510067,1292
-136.076794657763,60.3221476510067,1556
-136.010016694491,60.3221476510067,1713
-135.943238731219,60.3221476510067,1696
-135.876460767947,60.3221476510067,1292
-135.809682804674,60.3221476510067,1108
-135.742904841402,60.3221476510067,1101
-135.67612687813,60.3221476510067,1282
-135.609348914858,60.3221476510067,1394
-135.542570951586,60.3221476510067,1243
-135.475792988314,60.3221476510067,1263
-135.409015025042,60.3221476510067,1326
-135.34223706177,60.3221476510067,1252
-135.275459098497,60.3221476510067,1230
-135.208681135225,60.3221476510067,1397
-135.141903171953,60.3221476510067,1452
-135.075125208681,60.3221476510067,1666
-135.008347245409,60.3221476510067,1167
-134.941569282137,60.3221476510067,877
-134.874791318865,60.3221476510067,1369
-134.808013355593,60.3221476510067,859
-134.741235392321,60.3221476510067,749
-134.674457429048,60.3221476510067,1197
-134.607679465776,60.3221476510067,1247
-134.540901502504,60.3221476510067,1223
-134.474123539232,60.3221476510067,1074
-134.40734557596,60.3221476510067,870
-134.340567612688,60.3221476510067,806
-134.273789649416,60.3221476510067,698
-134.207011686144,60.3221476510067,700
-134.140233722871,60.3221476510067,879
-134.073455759599,60.3221476510067,862
-134.006677796327,60.3221476510067,805
-133.939899833055,60.3221476510067,909
-133.873121869783,60.3221476510067,1232
-133.806343906511,60.3221476510067,1203
-133.739565943239,60.3221476510067,1312
-133.672787979967,60.3221476510067,1218
-133.606010016694,60.3221476510067,1153
-133.539232053422,60.3221476510067,1179
-133.47245409015,60.3221476510067,1035
-133.405676126878,60.3221476510067,969
-133.338898163606,60.3221476510067,1178
-133.272120200334,60.3221476510067,1426
-133.205342237062,60.3221476510067,1251
-133.13856427379,60.3221476510067,1088
-133.071786310518,60.3221476510067,813
-133.005008347245,60.3221476510067,689
-132.938230383973,60.3221476510067,935
-132.871452420701,60.3221476510067,1147
-132.804674457429,60.3221476510067,1337
-132.737896494157,60.3221476510067,1219
-132.671118530885,60.3221476510067,935
-132.604340567613,60.3221476510067,966
-132.537562604341,60.3221476510067,822
-132.470784641068,60.3221476510067,812
-132.404006677796,60.3221476510067,962
-132.337228714524,60.3221476510067,907
-132.270450751252,60.3221476510067,858
-132.20367278798,60.3221476510067,907
-132.136894824708,60.3221476510067,952
-132.070116861436,60.3221476510067,1181
-132.003338898164,60.3221476510067,1482
-131.936560934891,60.3221476510067,1344
-131.869782971619,60.3221476510067,1212
-131.803005008347,60.3221476510067,1046
-131.736227045075,60.3221476510067,1045
-131.669449081803,60.3221476510067,1236
-131.602671118531,60.3221476510067,1424
-131.535893155259,60.3221476510067,1337
-131.469115191987,60.3221476510067,1269
-131.402337228715,60.3221476510067,1444
-131.335559265442,60.3221476510067,1496
-131.26878130217,60.3221476510067,1479
-131.202003338898,60.3221476510067,1284
-131.135225375626,60.3221476510067,1286
-131.068447412354,60.3221476510067,1430
-131.001669449082,60.3221476510067,1449
-130.93489148581,60.3221476510067,1323
-130.868113522538,60.3221476510067,1327
-130.801335559265,60.3221476510067,1347
-130.734557595993,60.3221476510067,1307
-130.667779632721,60.3221476510067,1290
-130.601001669449,60.3221476510067,1063
-130.534223706177,60.3221476510067,1166
-130.467445742905,60.3221476510067,1154
-130.400667779633,60.3221476510067,1060
-130.333889816361,60.3221476510067,1064
-130.267111853088,60.3221476510067,1061
-130.200333889816,60.3221476510067,1038
-130.133555926544,60.3221476510067,1197
-130.066777963272,60.3221476510067,1034
-130,60.3221476510067,890
-170,60.255033557047,-49
-169.933222036728,60.255033557047,-51
-169.866444073456,60.255033557047,-53
-169.799666110184,60.255033557047,-50
-169.732888146912,60.255033557047,-49
-169.666110183639,60.255033557047,-49
-169.599332220367,60.255033557047,-48
-169.532554257095,60.255033557047,-48
-169.465776293823,60.255033557047,-48
-169.398998330551,60.255033557047,-47
-169.332220367279,60.255033557047,-47
-169.265442404007,60.255033557047,-46
-169.198664440735,60.255033557047,-46
-169.131886477462,60.255033557047,-46
-169.06510851419,60.255033557047,-45
-168.998330550918,60.255033557047,-44
-168.931552587646,60.255033557047,-44
-168.864774624374,60.255033557047,-43
-168.797996661102,60.255033557047,-43
-168.73121869783,60.255033557047,-42
-168.664440734558,60.255033557047,-42
-168.597662771285,60.255033557047,-41
-168.530884808013,60.255033557047,-41
-168.464106844741,60.255033557047,-40
-168.397328881469,60.255033557047,-39
-168.330550918197,60.255033557047,-39
-168.263772954925,60.255033557047,-38
-168.196994991653,60.255033557047,-37
-168.130217028381,60.255033557047,-37
-168.063439065109,60.255033557047,-36
-167.996661101836,60.255033557047,-35
-167.929883138564,60.255033557047,-35
-167.863105175292,60.255033557047,-34
-167.79632721202,60.255033557047,-33
-167.729549248748,60.255033557047,-32
-167.662771285476,60.255033557047,-31
-167.595993322204,60.255033557047,-28
-167.529215358932,60.255033557047,-21
-167.462437395659,60.255033557047,-10
-167.395659432387,60.255033557047,-3
-167.328881469115,60.255033557047,7
-167.262103505843,60.255033557047,4
-167.195325542571,60.255033557047,6
-167.128547579299,60.255033557047,11
-167.061769616027,60.255033557047,7
-166.994991652755,60.255033557047,16
-166.928213689482,60.255033557047,-4
-166.86143572621,60.255033557047,3
-166.794657762938,60.255033557047,29
-166.727879799666,60.255033557047,44
-166.661101836394,60.255033557047,55
-166.594323873122,60.255033557047,81
-166.52754590985,60.255033557047,115
-166.460767946578,60.255033557047,128
-166.393989983306,60.255033557047,121
-166.327212020033,60.255033557047,105
-166.260434056761,60.255033557047,112
-166.193656093489,60.255033557047,100
-166.126878130217,60.255033557047,103
-166.060100166945,60.255033557047,115
-165.993322203673,60.255033557047,110
-165.926544240401,60.255033557047,80
-165.859766277129,60.255033557047,64
-165.792988313856,60.255033557047,31
-165.726210350584,60.255033557047,9
-165.659432387312,60.255033557047,-3
-165.59265442404,60.255033557047,-10
-165.525876460768,60.255033557047,-18
-165.459098497496,60.255033557047,-21
-165.392320534224,60.255033557047,-21
-165.325542570952,60.255033557047,-20
-165.258764607679,60.255033557047,-16
-165.191986644407,60.255033557047,-13
-165.125208681135,60.255033557047,-10
-165.058430717863,60.255033557047,-8
-164.991652754591,60.255033557047,-6
-164.924874791319,60.255033557047,-4
-164.858096828047,60.255033557047,-3
-164.791318864775,60.255033557047,-2
-164.724540901503,60.255033557047,-2
-164.65776293823,60.255033557047,-1
-164.590984974958,60.255033557047,1
-164.524207011686,60.255033557047,3
-164.457429048414,60.255033557047,5
-164.390651085142,60.255033557047,5
-164.32387312187,60.255033557047,15
-164.257095158598,60.255033557047,11
-164.190317195326,60.255033557047,4
-164.123539232053,60.255033557047,3
-164.056761268781,60.255033557047,4
-163.989983305509,60.255033557047,5
-163.923205342237,60.255033557047,5
-163.856427378965,60.255033557047,4
-163.789649415693,60.255033557047,3
-163.722871452421,60.255033557047,3
-163.656093489149,60.255033557047,3
-163.589315525876,60.255033557047,4
-163.522537562604,60.255033557047,6
-163.455759599332,60.255033557047,6
-163.38898163606,60.255033557047,6
-163.322203672788,60.255033557047,7
-163.255425709516,60.255033557047,9
-163.188647746244,60.255033557047,10
-163.121869782972,60.255033557047,10
-163.055091819699,60.255033557047,9
-162.988313856427,60.255033557047,13
-162.921535893155,60.255033557047,13
-162.854757929883,60.255033557047,7
-162.787979966611,60.255033557047,7
-162.721202003339,60.255033557047,3
-162.654424040067,60.255033557047,1
-162.587646076795,60.255033557047,0
-162.520868113523,60.255033557047,-2
-162.45409015025,60.255033557047,-2
-162.387312186978,60.255033557047,-1
-162.320534223706,60.255033557047,1
-162.253756260434,60.255033557047,2
-162.186978297162,60.255033557047,2
-162.12020033389,60.255033557047,2
-162.053422370618,60.255033557047,1
-161.986644407346,60.255033557047,2
-161.919866444073,60.255033557047,3
-161.853088480801,60.255033557047,4
-161.786310517529,60.255033557047,9
-161.719532554257,60.255033557047,18
-161.652754590985,60.255033557047,27
-161.585976627713,60.255033557047,30
-161.519198664441,60.255033557047,29
-161.452420701169,60.255033557047,30
-161.385642737896,60.255033557047,39
-161.318864774624,60.255033557047,49
-161.252086811352,60.255033557047,57
-161.18530884808,60.255033557047,62
-161.118530884808,60.255033557047,79
-161.051752921536,60.255033557047,94
-160.984974958264,60.255033557047,121
-160.918196994992,60.255033557047,197
-160.85141903172,60.255033557047,196
-160.784641068447,60.255033557047,217
-160.717863105175,60.255033557047,281
-160.651085141903,60.255033557047,251
-160.584307178631,60.255033557047,229
-160.517529215359,60.255033557047,250
-160.450751252087,60.255033557047,288
-160.383973288815,60.255033557047,321
-160.317195325543,60.255033557047,302
-160.25041736227,60.255033557047,279
-160.183639398998,60.255033557047,329
-160.116861435726,60.255033557047,422
-160.050083472454,60.255033557047,428
-159.983305509182,60.255033557047,464
-159.91652754591,60.255033557047,499
-159.849749582638,60.255033557047,478
-159.782971619366,60.255033557047,597
-159.716193656093,60.255033557047,761
-159.649415692821,60.255033557047,955
-159.582637729549,60.255033557047,947
-159.515859766277,60.255033557047,715
-159.449081803005,60.255033557047,713
-159.382303839733,60.255033557047,903
-159.315525876461,60.255033557047,857
-159.248747913189,60.255033557047,580
-159.181969949917,60.255033557047,419
-159.115191986644,60.255033557047,291
-159.048414023372,60.255033557047,423
-158.9816360601,60.255033557047,261
-158.914858096828,60.255033557047,210
-158.848080133556,60.255033557047,230
-158.781302170284,60.255033557047,223
-158.714524207012,60.255033557047,289
-158.64774624374,60.255033557047,254
-158.580968280467,60.255033557047,248
-158.514190317195,60.255033557047,269
-158.447412353923,60.255033557047,270
-158.380634390651,60.255033557047,274
-158.313856427379,60.255033557047,266
-158.247078464107,60.255033557047,290
-158.180300500835,60.255033557047,359
-158.113522537563,60.255033557047,418
-158.04674457429,60.255033557047,306
-157.979966611018,60.255033557047,267
-157.913188647746,60.255033557047,294
-157.846410684474,60.255033557047,385
-157.779632721202,60.255033557047,480
-157.71285475793,60.255033557047,316
-157.646076794658,60.255033557047,184
-157.579298831386,60.255033557047,170
-157.512520868114,60.255033557047,165
-157.445742904841,60.255033557047,160
-157.378964941569,60.255033557047,129
-157.312186978297,60.255033557047,107
-157.245409015025,60.255033557047,163
-157.178631051753,60.255033557047,191
-157.111853088481,60.255033557047,182
-157.045075125209,60.255033557047,168
-156.978297161937,60.255033557047,228
-156.911519198664,60.255033557047,249
-156.844741235392,60.255033557047,285
-156.77796327212,60.255033557047,282
-156.711185308848,60.255033557047,246
-156.644407345576,60.255033557047,257
-156.577629382304,60.255033557047,266
-156.510851419032,60.255033557047,242
-156.44407345576,60.255033557047,201
-156.377295492487,60.255033557047,156
-156.310517529215,60.255033557047,150
-156.243739565943,60.255033557047,196
-156.176961602671,60.255033557047,256
-156.110183639399,60.255033557047,267
-156.043405676127,60.255033557047,308
-155.976627712855,60.255033557047,328
-155.909849749583,60.255033557047,249
-155.843071786311,60.255033557047,281
-155.776293823038,60.255033557047,303
-155.709515859766,60.255033557047,218
-155.642737896494,60.255033557047,195
-155.575959933222,60.255033557047,198
-155.50918196995,60.255033557047,216
-155.442404006678,60.255033557047,234
-155.375626043406,60.255033557047,275
-155.308848080134,60.255033557047,347
-155.242070116861,60.255033557047,395
-155.175292153589,60.255033557047,463
-155.108514190317,60.255033557047,438
-155.041736227045,60.255033557047,293
-154.974958263773,60.255033557047,291
-154.908180300501,60.255033557047,237
-154.841402337229,60.255033557047,269
-154.774624373957,60.255033557047,225
-154.707846410684,60.255033557047,201
-154.641068447412,60.255033557047,220
-154.57429048414,60.255033557047,216
-154.507512520868,60.255033557047,190
-154.440734557596,60.255033557047,132
-154.373956594324,60.255033557047,103
-154.307178631052,60.255033557047,80
-154.24040066778,60.255033557047,139
-154.173622704508,60.255033557047,303
-154.106844741235,60.255033557047,373
-154.040066777963,60.255033557047,778
-153.973288814691,60.255033557047,1040
-153.906510851419,60.255033557047,829
-153.839732888147,60.255033557047,432
-153.772954924875,60.255033557047,735
-153.706176961603,60.255033557047,891
-153.639398998331,60.255033557047,893
-153.572621035058,60.255033557047,1021
-153.505843071786,60.255033557047,1300
-153.439065108514,60.255033557047,1187
-153.372287145242,60.255033557047,992
-153.30550918197,60.255033557047,664
-153.238731218698,60.255033557047,399
-153.171953255426,60.255033557047,270
-153.105175292154,60.255033557047,342
-153.038397328881,60.255033557047,289
-152.971619365609,60.255033557047,264
-152.904841402337,60.255033557047,109
-152.838063439065,60.255033557047,93
-152.771285475793,60.255033557047,145
-152.704507512521,60.255033557047,86
-152.637729549249,60.255033557047,79
-152.570951585977,60.255033557047,11
-152.504173622705,60.255033557047,0
-152.437395659432,60.255033557047,-4
-152.37061769616,60.255033557047,-11
-152.303839732888,60.255033557047,-20
-152.237061769616,60.255033557047,-24
-152.170283806344,60.255033557047,-23
-152.103505843072,60.255033557047,-20
-152.0367278798,60.255033557047,-19
-151.969949916528,60.255033557047,-20
-151.903171953255,60.255033557047,-18
-151.836393989983,60.255033557047,-12
-151.769616026711,60.255033557047,-9
-151.702838063439,60.255033557047,-6
-151.636060100167,60.255033557047,-4
-151.569282136895,60.255033557047,-3
-151.502504173623,60.255033557047,-2
-151.435726210351,60.255033557047,5
-151.368948247078,60.255033557047,74
-151.302170283806,60.255033557047,86
-151.235392320534,60.255033557047,81
-151.168614357262,60.255033557047,48
-151.10183639399,60.255033557047,37
-151.035058430718,60.255033557047,35
-150.968280467446,60.255033557047,33
-150.901502504174,60.255033557047,36
-150.834724540902,60.255033557047,77
-150.767946577629,60.255033557047,188
-150.701168614357,60.255033557047,361
-150.634390651085,60.255033557047,544
-150.567612687813,60.255033557047,623
-150.500834724541,60.255033557047,581
-150.434056761269,60.255033557047,645
-150.367278797997,60.255033557047,627
-150.300500834725,60.255033557047,663
-150.233722871452,60.255033557047,970
-150.16694490818,60.255033557047,1016
-150.100166944908,60.255033557047,899
-150.033388981636,60.255033557047,913
-149.966611018364,60.255033557047,972
-149.899833055092,60.255033557047,813
-149.83305509182,60.255033557047,1078
-149.766277128548,60.255033557047,1030
-149.699499165275,60.255033557047,689
-149.632721202003,60.255033557047,360
-149.565943238731,60.255033557047,626
-149.499165275459,60.255033557047,940
-149.432387312187,60.255033557047,697
-149.365609348915,60.255033557047,337
-149.298831385643,60.255033557047,347
-149.232053422371,60.255033557047,742
-149.165275459098,60.255033557047,1275
-149.098497495826,60.255033557047,963
-149.031719532554,60.255033557047,537
-148.964941569282,60.255033557047,887
-148.89816360601,60.255033557047,1137
-148.831385642738,60.255033557047,1259
-148.764607679466,60.255033557047,1422
-148.697829716194,60.255033557047,1256
-148.631051752922,60.255033557047,967
-148.564273789649,60.255033557047,829
-148.497495826377,60.255033557047,652
-148.430717863105,60.255033557047,630
-148.363939899833,60.255033557047,192
-148.297161936561,60.255033557047,74
-148.230383973289,60.255033557047,120
-148.163606010017,60.255033557047,23
-148.096828046745,60.255033557047,-22
-148.030050083472,60.255033557047,-112
-147.9632721202,60.255033557047,-17
-147.896494156928,60.255033557047,21
-147.829716193656,60.255033557047,259
-147.762938230384,60.255033557047,268
-147.696160267112,60.255033557047,96
-147.62938230384,60.255033557047,-161
-147.562604340568,60.255033557047,-43
-147.495826377295,60.255033557047,-3
-147.429048414023,60.255033557047,16
-147.362270450751,60.255033557047,12
-147.295492487479,60.255033557047,-1
-147.228714524207,60.255033557047,20
-147.161936560935,60.255033557047,172
-147.095158597663,60.255033557047,263
-147.028380634391,60.255033557047,266
-146.961602671119,60.255033557047,-20
-146.894824707846,60.255033557047,-216
-146.828046744574,60.255033557047,-225
-146.761268781302,60.255033557047,-208
-146.69449081803,60.255033557047,-68
-146.627712854758,60.255033557047,48
-146.560934891486,60.255033557047,11
-146.494156928214,60.255033557047,-69
-146.427378964942,60.255033557047,-83
-146.360601001669,60.255033557047,-87
-146.293823038397,60.255033557047,-86
-146.227045075125,60.255033557047,-72
-146.160267111853,60.255033557047,-85
-146.093489148581,60.255033557047,-88
-146.026711185309,60.255033557047,-87
-145.959933222037,60.255033557047,-100
-145.893155258765,60.255033557047,-106
-145.826377295492,60.255033557047,-102
-145.75959933222,60.255033557047,-93
-145.692821368948,60.255033557047,-67
-145.626043405676,60.255033557047,-54
-145.559265442404,60.255033557047,-51
-145.492487479132,60.255033557047,-43
-145.42570951586,60.255033557047,-40
-145.358931552588,60.255033557047,-28
-145.292153589316,60.255033557047,-15
-145.225375626043,60.255033557047,-15
-145.158597662771,60.255033557047,-15
-145.091819699499,60.255033557047,-8
-145.025041736227,60.255033557047,-5
-144.958263772955,60.255033557047,-3
-144.891485809683,60.255033557047,-3
-144.824707846411,60.255033557047,-2
-144.757929883139,60.255033557047,-2
-144.691151919866,60.255033557047,0
-144.624373956594,60.255033557047,47
-144.557595993322,60.255033557047,287
-144.49081803005,60.255033557047,235
-144.424040066778,60.255033557047,100
-144.357262103506,60.255033557047,220
-144.290484140234,60.255033557047,218
-144.223706176962,60.255033557047,183
-144.156928213689,60.255033557047,20
-144.090150250417,60.255033557047,19
-144.023372287145,60.255033557047,66
-143.956594323873,60.255033557047,177
-143.889816360601,60.255033557047,152
-143.823038397329,60.255033557047,218
-143.756260434057,60.255033557047,257
-143.689482470785,60.255033557047,283
-143.622704507513,60.255033557047,299
-143.55592654424,60.255033557047,298
-143.489148580968,60.255033557047,310
-143.422370617696,60.255033557047,300
-143.355592654424,60.255033557047,277
-143.288814691152,60.255033557047,232
-143.22203672788,60.255033557047,179
-143.155258764608,60.255033557047,169
-143.088480801336,60.255033557047,173
-143.021702838063,60.255033557047,134
-142.954924874791,60.255033557047,276
-142.888146911519,60.255033557047,223
-142.821368948247,60.255033557047,197
-142.754590984975,60.255033557047,369
-142.687813021703,60.255033557047,589
-142.621035058431,60.255033557047,796
-142.554257095159,60.255033557047,433
-142.487479131886,60.255033557047,342
-142.420701168614,60.255033557047,611
-142.353923205342,60.255033557047,832
-142.28714524207,60.255033557047,1011
-142.220367278798,60.255033557047,1418
-142.153589315526,60.255033557047,1726
-142.086811352254,60.255033557047,1576
-142.020033388982,60.255033557047,1444
-141.95325542571,60.255033557047,1849
-141.886477462437,60.255033557047,1913
-141.819699499165,60.255033557047,1680
-141.752921535893,60.255033557047,1392
-141.686143572621,60.255033557047,1254
