V1,V2,V3
-147.959368764215,62,1100
-147.68728459951,62,1067
-147.415200434805,62,1128
-147.143116270101,62,940
-146.871032105396,62,1124
-146.598947940691,62,737
-146.326863775987,62,911
-146.054779611282,62,776
-145.782695446577,62,753
-145.510611281872,62,571
-145.238527117168,62,489
-144.966442952463,62,577
-144.694358787758,62,797
-144.422274623054,62,1205
-144.150190458349,62,1830
-143.878106293644,62,2201
-143.60602212894,62,2350
-143.333937964235,62,2326
-143.06185379953,62,2099
-142.789769634826,62,2354
-142.517685470121,62,2150
-142.245601305416,62,2188
-141.973517140711,62,1778
-141.701432976007,62,1462
-141.429348811302,62,1468
-141.157264646597,62,1361
-140.885180481893,62,1287
-140.613096317188,62,1119
-140.341012152483,62,1189
-140.068927987779,62,1006
-139.796843823074,62,1035
-139.524759658369,62,1003
-139.252675493664,62,1101
-138.98059132896,62,1100
-138.708507164255,62,1219
-138.43642299955,62,1294
-138.164338834846,62,1119
-137.892254670141,62,1114
-137.620170505436,62,1123
-137.348086340732,62,1089
-137.076002176027,62,1100
-136.803918011322,62,1184
-136.531833846617,62,1204
-136.259749681913,62,1002
-135.987665517208,62,861
-135.715581352503,62,823
-135.443497187799,62,859
-135.171413023094,62,867
-134.899328858389,62,792
-134.627244693685,62,795
-134.35516052898,62,876
-134.083076364275,62,1107
-133.81099219957,62,1348
-133.538908034866,62,1462
-133.266823870161,62,1687
-132.994739705456,62,1538
-132.722655540752,62,1399
-132.450571376047,62,1220
-132.178487211342,62,1052
-131.906403046638,62,951
-131.634318881933,62,872
-131.362234717228,62,988
-131.090150552524,62,1104
-130.818066387819,62,895
-130.545982223114,62,1133
-130.273898058409,62,1380
-130.001813893705,62,1328
-129.729729729,62,1170
-170.27027027,61.7222222222222,-46
-169.998186105295,61.7222222222222,-44
-169.726101940591,61.7222222222222,-43
-169.454017775886,61.7222222222222,-41
-169.181933611181,61.7222222222222,-39
-168.909849446476,61.7222222222222,-37
-168.637765281772,61.7222222222222,-34
-168.365681117067,61.7222222222222,-32
-168.093596952362,61.7222222222222,-29
-167.821512787658,61.7222222222222,-27
-167.549428622953,61.7222222222222,-24
-167.277344458248,61.7222222222222,-21
-167.005260293544,61.7222222222222,-19
-166.733176128839,61.7222222222222,-13
-166.461091964134,61.7222222222222,-4
-166.18900779943,61.7222222222222,13
-165.916923634725,61.7222222222222,10
-165.64483947002,61.7222222222222,8
-165.372755305315,61.7222222222222,10
-165.100671140611,61.7222222222222,13
-164.828586975906,61.7222222222222,5
-164.556502811201,61.7222222222222,9
-164.284418646497,61.7222222222222,8
-164.012334481792,61.7222222222222,8
-163.740250317087,61.7222222222222,7
-163.468166152383,61.7222222222222,11
-163.196081987678,61.7222222222222,19
-162.923997822973,61.7222222222222,21
-162.651913658268,61.7222222222222,25
-162.379829493564,61.7222222222222,17
-162.107745328859,61.7222222222222,11
-161.835661164154,61.7222222222222,34
-161.56357699945,61.7222222222222,53
-161.291492834745,61.7222222222222,16
-161.01940867004,61.7222222222222,18
-160.747324505336,61.7222222222222,16
-160.475240340631,61.7222222222222,24
-160.203156175926,61.7222222222222,86
-159.931072011221,61.7222222222222,59
-159.658987846517,61.7222222222222,65
-159.386903681812,61.7222222222222,110
-159.114819517107,61.7222222222222,205
-158.842735352403,61.7222222222222,135
-158.570651187698,61.7222222222222,200
-158.298567022993,61.7222222222222,209
-158.026482858289,61.7222222222222,260
-157.754398693584,61.7222222222222,237
-157.482314528879,61.7222222222222,289
-157.210230364174,61.7222222222222,118
-156.93814619947,61.7222222222222,70
-156.666062034765,61.7222222222222,88
-156.39397787006,61.7222222222222,99
-156.121893705356,61.7222222222222,121
-155.849809540651,61.7222222222222,176
-155.577725375946,61.7222222222222,217
-155.305641211242,61.7222222222222,279
-155.033557046537,61.7222222222222,404
-154.761472881832,61.7222222222222,419
-154.489388717128,61.7222222222222,512
-154.217304552423,61.7222222222222,1187
-153.945220387718,61.7222222222222,1541
-153.673136223013,61.7222222222222,1480
-153.401052058309,61.7222222222222,1326
-153.128967893604,61.7222222222222,1449
-152.856883728899,61.7222222222222,1335
-152.584799564195,61.7222222222222,1684
-152.31271539949,61.7222222222222,1993
-152.040631234785,61.7222222222222,1131
-151.768547070081,61.7222222222222,805
-151.496462905376,61.7222222222222,443
-151.224378740671,61.7222222222222,296
-150.952294575966,61.7222222222222,375
-150.680210411262,61.7222222222222,220
-150.408126246557,61.7222222222222,40
-150.136042081852,61.7222222222222,67
-149.863957917148,61.7222222222222,158
-149.591873752443,61.7222222222222,244
-149.319789587738,61.7222222222222,153
-149.047705423034,61.7222222222222,402
-148.775621258329,61.7222222222222,1066
-148.503537093624,61.7222222222222,1380
-148.231452928919,61.7222222222222,1596
-147.959368764215,61.7222222222222,1774
-147.68728459951,61.7222222222222,1772
-147.415200434805,61.7222222222222,1953
-147.143116270101,61.7222222222222,1743
-146.871032105396,61.7222222222222,1623
-146.598947940691,61.7222222222222,1273
-146.326863775987,61.7222222222222,1326
-146.054779611282,61.7222222222222,904
-145.782695446577,61.7222222222222,1079
-145.510611281872,61.7222222222222,986
-145.238527117168,61.7222222222222,777
-144.966442952463,61.7222222222222,943
-144.694358787758,61.7222222222222,906
-144.422274623054,61.7222222222222,505
-144.150190458349,61.7222222222222,750
-143.878106293644,61.7222222222222,1094
-143.60602212894,61.7222222222222,1523
-143.333937964235,61.7222222222222,1891
-143.06185379953,61.7222222222222,1672
-142.789769634826,61.7222222222222,1756
-142.517685470121,61.7222222222222,1269
-142.245601305416,61.7222222222222,1631
-141.973517140711,61.7222222222222,1909
-141.701432976007,61.7222222222222,2014
-141.429348811302,61.7222222222222,1987
-141.157264646597,61.7222222222222,1695
-140.885180481893,61.7222222222222,1559
-140.613096317188,61.7222222222222,1234
-140.341012152483,61.7222222222222,1348
-140.068927987779,61.7222222222222,1452
-139.796843823074,61.7222222222222,1088
-139.524759658369,61.7222222222222,1067
-139.252675493664,61.7222222222222,1015
-138.98059132896,61.7222222222222,1281
-138.708507164255,61.7222222222222,1391
-138.43642299955,61.7222222222222,1274
-138.164338834846,61.7222222222222,1544
-137.892254670141,61.7222222222222,1477
-137.620170505436,61.7222222222222,1352
-137.348086340732,61.7222222222222,1156
-137.076002176027,61.7222222222222,1164
-136.803918011322,61.7222222222222,1334
-136.531833846617,61.7222222222222,1288
-136.259749681913,61.7222222222222,1115
-135.987665517208,61.7222222222222,947
-135.715581352503,61.7222222222222,879
-135.443497187799,61.7222222222222,910
-135.171413023094,61.7222222222222,883
-134.899328858389,61.7222222222222,845
-134.627244693685,61.7222222222222,835
-134.35516052898,61.7222222222222,850
-134.083076364275,61.7222222222222,1111
-133.81099219957,61.7222222222222,1354
-133.538908034866,61.7222222222222,1228
-133.266823870161,61.7222222222222,1481
-132.994739705456,61.7222222222222,1511
-132.722655540752,61.7222222222222,1562
-132.450571376047,61.7222222222222,1566
-132.178487211342,61.7222222222222,1555
-131.906403046638,61.7222222222222,1411
-131.634318881933,61.7222222222222,1268
-131.362234717228,61.7222222222222,1071
-131.090150552524,61.7222222222222,1154
-130.818066387819,61.7222222222222,1175
-130.545982223114,61.7222222222222,1200
-130.273898058409,61.7222222222222,1290
-130.001813893705,61.7222222222222,1260
-129.729729729,61.7222222222222,968
-170.27027027,61.4444444444444,-47
-169.998186105295,61.4444444444444,-45
-169.726101940591,61.4444444444444,-44
-169.454017775886,61.4444444444444,-42
-169.181933611181,61.4444444444444,-40
-168.909849446476,61.4444444444444,-37
-168.637765281772,61.4444444444444,-35
-168.365681117067,61.4444444444444,-32
-168.093596952362,61.4444444444444,-30
-167.821512787658,61.4444444444444,-27
-167.549428622953,61.4444444444444,-24
-167.277344458248,61.4444444444444,-21
-167.005260293544,61.4444444444444,-18
-166.733176128839,61.4444444444444,-13
-166.461091964134,61.4444444444444,-7
-166.18900779943,61.4444444444444,-2
-165.916923634725,61.4444444444444,1
-165.64483947002,61.4444444444444,2
-165.372755305315,61.4444444444444,2
-165.100671140611,61.4444444444444,4
-164.828586975906,61.4444444444444,4
-164.556502811201,61.4444444444444,7
-164.284418646497,61.4444444444444,33
-164.012334481792,61.4444444444444,36
-163.740250317087,61.4444444444444,13
-163.468166152383,61.4444444444444,12
-163.196081987678,61.4444444444444,19
-162.923997822973,61.4444444444444,27
-162.651913658268,61.4444444444444,24
-162.379829493564,61.4444444444444,19
-162.107745328859,61.4444444444444,16
-161.835661164154,61.4444444444444,11
-161.56357699945,61.4444444444444,8
-161.291492834745,61.4444444444444,8
-161.01940867004,61.4444444444444,13
-160.747324505336,61.4444444444444,13
-160.475240340631,61.4444444444444,20
-160.203156175926,61.4444444444444,40
-159.931072011221,61.4444444444444,100
-159.658987846517,61.4444444444444,96
-159.386903681812,61.4444444444444,71
-159.114819517107,61.4444444444444,101
-158.842735352403,61.4444444444444,287
-158.570651187698,61.4444444444444,463
-158.298567022993,61.4444444444444,330
-158.026482858289,61.4444444444444,445
-157.754398693584,61.4444444444444,369
-157.482314528879,61.4444444444444,237
-157.210230364174,61.4444444444444,101
-156.93814619947,61.4444444444444,78
-156.666062034765,61.4444444444444,114
-156.39397787006,61.4444444444444,144
-156.121893705356,61.4444444444444,175
-155.849809540651,61.4444444444444,184
-155.577725375946,61.4444444444444,227
-155.305641211242,61.4444444444444,250
-155.033557046537,61.4444444444444,330
-154.761472881832,61.4444444444444,437
-154.489388717128,61.4444444444444,494
-154.217304552423,61.4444444444444,986
-153.945220387718,61.4444444444444,1296
-153.673136223013,61.4444444444444,984
-153.401052058309,61.4444444444444,1388
-153.128967893604,61.4444444444444,1324
-152.856883728899,61.4444444444444,1092
-152.584799564195,61.4444444444444,1223
-152.31271539949,61.4444444444444,1714
-152.040631234785,61.4444444444444,1237
-151.768547070081,61.4444444444444,545
-151.496462905376,61.4444444444444,261
-151.224378740671,61.4444444444444,188
-150.952294575966,61.4444444444444,200
-150.680210411262,61.4444444444444,142
-150.408126246557,61.4444444444444,14
-150.136042081852,61.4444444444444,28
-149.863957917148,61.4444444444444,44
-149.591873752443,61.4444444444444,428
-149.319789587738,61.4444444444444,939
-149.047705423034,61.4444444444444,1063
-148.775621258329,61.4444444444444,747
-148.503537093624,61.4444444444444,821
-148.231452928919,61.4444444444444,1632
-147.959368764215,61.4444444444444,1938
-147.68728459951,61.4444444444444,1281
-147.415200434805,61.4444444444444,1882
-147.143116270101,61.4444444444444,2041
-146.871032105396,61.4444444444444,1449
-146.598947940691,61.4444444444444,1443
-146.326863775987,61.4444444444444,1297
-146.054779611282,61.4444444444444,1360
-145.782695446577,61.4444444444444,1347
-145.510611281872,61.4444444444444,1183
-145.238527117168,61.4444444444444,1003
-144.966442952463,61.4444444444444,1079
-144.694358787758,61.4444444444444,1055
-144.422274623054,61.4444444444444,1117
-144.150190458349,61.4444444444444,937
-143.878106293644,61.4444444444444,739
-143.60602212894,61.4444444444444,842
-143.333937964235,61.4444444444444,848
-143.06185379953,61.4444444444444,584
-142.789769634826,61.4444444444444,680
-142.517685470121,61.4444444444444,1128
-142.245601305416,61.4444444444444,1599
-141.973517140711,61.4444444444444,2219
-141.701432976007,61.4444444444444,2741
-141.429348811302,61.4444444444444,2450
-141.157264646597,61.4444444444444,2824
-140.885180481893,61.4444444444444,2578
-140.613096317188,61.4444444444444,2362
-140.341012152483,61.4444444444444,2148
-140.068927987779,61.4444444444444,2045
-139.796843823074,61.4444444444444,1707
-139.524759658369,61.4444444444444,1374
-139.252675493664,61.4444444444444,1504
-138.98059132896,61.4444444444444,1090
-138.708507164255,61.4444444444444,1003
-138.43642299955,61.4444444444444,1315
-138.164338834846,61.4444444444444,1628
-137.892254670141,61.4444444444444,1638
-137.620170505436,61.4444444444444,1553
-137.348086340732,61.4444444444444,1260
-137.076002176027,61.4444444444444,1264
-136.803918011322,61.4444444444444,1184
-136.531833846617,61.4444444444444,1401
-136.259749681913,61.4444444444444,1218
-135.987665517208,61.4444444444444,961
-135.715581352503,61.4444444444444,952
-135.443497187799,61.4444444444444,1047
-135.171413023094,61.4444444444444,875
-134.899328858389,61.4444444444444,922
-134.627244693685,61.4444444444444,938
-134.35516052898,61.4444444444444,936
-134.083076364275,61.4444444444444,1189
-133.81099219957,61.4444444444444,1537
-133.538908034866,61.4444444444444,1430
-133.266823870161,61.4444444444444,1229
-132.994739705456,61.4444444444444,1255
-132.722655540752,61.4444444444444,1364
-132.450571376047,61.4444444444444,1395
-132.178487211342,61.4444444444444,1315
-131.906403046638,61.4444444444444,1403
-131.634318881933,61.4444444444444,1413
-131.362234717228,61.4444444444444,1515
-131.090150552524,61.4444444444444,1438
-130.818066387819,61.4444444444444,1515
-130.545982223114,61.4444444444444,1505
-130.273898058409,61.4444444444444,1447
-130.001813893705,61.4444444444444,1299
-129.729729729,61.4444444444444,1157
-170.27027027,61.1666666666667,-48
-169.998186105295,61.1666666666667,-47
-169.726101940591,61.1666666666667,-45
-169.454017775886,61.1666666666667,-43
-169.181933611181,61.1666666666667,-41
-168.909849446476,61.1666666666667,-38
-168.637765281772,61.1666666666667,-35
-168.365681117067,61.1666666666667,-33
-168.093596952362,61.1666666666667,-30
-167.821512787658,61.1666666666667,-28
-167.549428622953,61.1666666666667,-25
-167.277344458248,61.1666666666667,-21
-167.005260293544,61.1666666666667,-19
-166.733176128839,61.1666666666667,-15
-166.461091964134,61.1666666666667,-10
-166.18900779943,61.1666666666667,-7
-165.916923634725,61.1666666666667,-5
-165.64483947002,61.1666666666667,-1
-165.372755305315,61.1666666666667,-1
-165.100671140611,61.1666666666667,1
-164.828586975906,61.1666666666667,3
-164.556502811201,61.1666666666667,7
-164.284418646497,61.1666666666667,6
-164.012334481792,61.1666666666667,3
-163.740250317087,61.1666666666667,8
-163.468166152383,61.1666666666667,8
-163.196081987678,61.1666666666667,11
-162.923997822973,61.1666666666667,13
-162.651913658268,61.1666666666667,10
-162.379829493564,61.1666666666667,11
-162.107745328859,61.1666666666667,9
-161.835661164154,61.1666666666667,8
-161.56357699945,61.1666666666667,9
-161.291492834745,61.1666666666667,8
-161.01940867004,61.1666666666667,14
-160.747324505336,61.1666666666667,19
-160.475240340631,61.1666666666667,36
-160.203156175926,61.1666666666667,184
-159.931072011221,61.1666666666667,423
-159.658987846517,61.1666666666667,563
-159.386903681812,61.1666666666667,262
-159.114819517107,61.1666666666667,153
-158.842735352403,61.1666666666667,411
-158.570651187698,61.1666666666667,434
-158.298567022993,61.1666666666667,438
-158.026482858289,61.1666666666667,267
-157.754398693584,61.1666666666667,145
-157.482314528879,61.1666666666667,202
-157.210230364174,61.1666666666667,141
-156.93814619947,61.1666666666667,142
-156.666062034765,61.1666666666667,185
-156.39397787006,61.1666666666667,185
-156.121893705356,61.1666666666667,250
-155.849809540651,61.1666666666667,251
-155.577725375946,61.1666666666667,390
-155.305641211242,61.1666666666667,544
-155.033557046537,61.1666666666667,464
-154.761472881832,61.1666666666667,450
-154.489388717128,61.1666666666667,405
-154.217304552423,61.1666666666667,530
-153.945220387718,61.1666666666667,509
-153.673136223013,61.1666666666667,869
-153.401052058309,61.1666666666667,1361
-153.128967893604,61.1666666666667,1160
-152.856883728899,61.1666666666667,1304
-152.584799564195,61.1666666666667,1392
-152.31271539949,61.1666666666667,1021
-152.040631234785,61.1666666666667,509
-151.768547070081,61.1666666666667,61
-151.496462905376,61.1666666666667,131
-151.224378740671,61.1666666666667,86
-150.952294575966,61.1666666666667,1
-150.680210411262,61.1666666666667,-17
-150.408126246557,61.1666666666667,5
-150.136042081852,61.1666666666667,4
-149.863957917148,61.1666666666667,283
-149.591873752443,61.1666666666667,744
-149.319789587738,61.1666666666667,941
-149.047705423034,61.1666666666667,1166
-148.775621258329,61.1666666666667,970
-148.503537093624,61.1666666666667,848
-148.231452928919,61.1666666666667,546
-147.959368764215,61.1666666666667,375
-147.68728459951,61.1666666666667,377
-147.415200434805,61.1666666666667,583
-147.143116270101,61.1666666666667,368
-146.871032105396,61.1666666666667,412
-146.598947940691,61.1666666666667,435
-146.326863775987,61.1666666666667,592
-146.054779611282,61.1666666666667,888
-145.782695446577,61.1666666666667,1024
-145.510611281872,61.1666666666667,1099
-145.238527117168,61.1666666666667,1017
-144.966442952463,61.1666666666667,656
-144.694358787758,61.1666666666667,859
-144.422274623054,61.1666666666667,744
-144.150190458349,61.1666666666667,1091
-143.878106293644,61.1666666666667,1207
-143.60602212894,61.1666666666667,1300
-143.333937964235,61.1666666666667,1372
-143.06185379953,61.1666666666667,1237
-142.789769634826,61.1666666666667,819
-142.517685470121,61.1666666666667,963
-142.245601305416,61.1666666666667,1014
-141.973517140711,61.1666666666667,1164
-141.701432976007,61.1666666666667,1285
-141.429348811302,61.1666666666667,1707
-141.157264646597,61.1666666666667,2044
-140.885180481893,61.1666666666667,2221
-140.613096317188,61.1666666666667,2822
-140.341012152483,61.1666666666667,3208
-140.068927987779,61.1666666666667,2953
-139.796843823074,61.1666666666667,2554
-139.524759658369,61.1666666666667,2211
-139.252675493664,61.1666666666667,1744
-138.98059132896,61.1666666666667,1990
-138.708507164255,61.1666666666667,1801
-138.43642299955,61.1666666666667,1057
-138.164338834846,61.1666666666667,1190
-137.892254670141,61.1666666666667,1194
-137.620170505436,61.1666666666667,1309
-137.348086340732,61.1666666666667,1430
-137.076002176027,61.1666666666667,1240
-136.803918011322,61.1666666666667,1234
-136.531833846617,61.1666666666667,1095
-136.259749681913,61.1666666666667,1097
-135.987665517208,61.1666666666667,1176
-135.715581352503,61.1666666666667,1057
-135.443497187799,61.1666666666667,1255
-135.171413023094,61.1666666666667,1016
-134.899328858389,61.1666666666667,781
-134.627244693685,61.1666666666667,1185
-134.35516052898,61.1666666666667,1057
-134.083076364275,61.1666666666667,986
-133.81099219957,61.1666666666667,1292
-133.538908034866,61.1666666666667,1488
-133.266823870161,61.1666666666667,1550
-132.994739705456,61.1666666666667,1235
-132.722655540752,61.1666666666667,913
-132.450571376047,61.1666666666667,1193
-132.178487211342,61.1666666666667,1235
-131.906403046638,61.1666666666667,1112
-131.634318881933,61.1666666666667,1286
-131.362234717228,61.1666666666667,1289
-131.090150552524,61.1666666666667,1184
-130.818066387819,61.1666666666667,1236
-130.545982223114,61.1666666666667,1370
-130.273898058409,61.1666666666667,1479
-130.001813893705,61.1666666666667,1352
-129.729729729,61.1666666666667,1306
-170.27027027,60.8888888888889,-44
-169.998186105295,60.8888888888889,-48
-169.726101940591,60.8888888888889,-46
-169.454017775886,60.8888888888889,-44
-169.181933611181,60.8888888888889,-42
-168.909849446476,60.8888888888889,-39
-168.637765281772,60.8888888888889,-37
-168.365681117067,60.8888888888889,-34
-168.093596952362,60.8888888888889,-32
-167.821512787658,60.8888888888889,-29
-167.549428622953,60.8888888888889,-27
-167.277344458248,60.8888888888889,-24
-167.005260293544,60.8888888888889,-21
-166.733176128839,60.8888888888889,-17
-166.461091964134,60.8888888888889,-12
-166.18900779943,60.8888888888889,-13
-165.916923634725,60.8888888888889,-16
-165.64483947002,60.8888888888889,-10
-165.372755305315,60.8888888888889,-3
-165.100671140611,60.8888888888889,37
-164.828586975906,60.8888888888889,55
-164.556502811201,60.8888888888889,25
-164.284418646497,60.8888888888889,0
-164.012334481792,60.8888888888889,2
-163.740250317087,60.8888888888889,0
-163.468166152383,60.8888888888889,7
-163.196081987678,60.8888888888889,12
-162.923997822973,60.8888888888889,13
-162.651913658268,60.8888888888889,11
-162.379829493564,60.8888888888889,6
-162.107745328859,60.8888888888889,12
-161.835661164154,60.8888888888889,8
-161.56357699945,60.8888888888889,6
-161.291492834745,60.8888888888889,14
-161.01940867004,60.8888888888889,19
-160.747324505336,60.8888888888889,42
-160.475240340631,60.8888888888889,83
-160.203156175926,60.8888888888889,228
-159.931072011221,60.8888888888889,489
-159.658987846517,60.8888888888889,732
-159.386903681812,60.8888888888889,563
-159.114819517107,60.8888888888889,374
-158.842735352403,60.8888888888889,383
-158.570651187698,60.8888888888889,305
-158.298567022993,60.8888888888889,310
-158.026482858289,60.8888888888889,177
-157.754398693584,60.8888888888889,199
-157.482314528879,60.8888888888889,309
-157.210230364174,60.8888888888889,270
-156.93814619947,60.8888888888889,183
-156.666062034765,60.8888888888889,248
-156.39397787006,60.8888888888889,255
-156.121893705356,60.8888888888889,293
-155.849809540651,60.8888888888889,335
-155.577725375946,60.8888888888889,378
-155.305641211242,60.8888888888889,435
-155.033557046537,60.8888888888889,417
-154.761472881832,60.8888888888889,455
-154.489388717128,60.8888888888889,604
-154.217304552423,60.8888888888889,675
-153.945220387718,60.8888888888889,938
-153.673136223013,60.8888888888889,1307
-153.401052058309,60.8888888888889,1374
-153.128967893604,60.8888888888889,1308
-152.856883728899,60.8888888888889,1125
-152.584799564195,60.8888888888889,1069
-152.31271539949,60.8888888888889,647
-152.040631234785,60.8888888888889,160
-151.768547070081,60.8888888888889,27
-151.496462905376,60.8888888888889,-14
-151.224378740671,60.8888888888889,-7
-150.952294575966,60.8888888888889,10
-150.680210411262,60.8888888888889,48
-150.408126246557,60.8888888888889,70
-150.136042081852,60.8888888888889,299
-149.863957917148,60.8888888888889,705
-149.591873752443,60.8888888888889,621
-149.319789587738,60.8888888888889,509
-149.047705423034,60.8888888888889,429
-148.775621258329,60.8888888888889,511
-148.503537093624,60.8888888888889,242
-148.231452928919,60.8888888888889,-2
-147.959368764215,60.8888888888889,90
-147.68728459951,60.8888888888889,-84
-147.415200434805,60.8888888888889,-60
-147.143116270101,60.8888888888889,-227
-146.871032105396,60.8888888888889,-109
-146.598947940691,60.8888888888889,161
-146.326863775987,60.8888888888889,262
-146.054779611282,60.8888888888889,477
-145.782695446577,60.8888888888889,901
-145.510611281872,60.8888888888889,913
-145.238527117168,60.8888888888889,1111
-144.966442952463,60.8888888888889,1063
-144.694358787758,60.8888888888889,334
-144.422274623054,60.8888888888889,687
-144.150190458349,60.8888888888889,1096
-143.878106293644,60.8888888888889,1369
-143.60602212894,60.8888888888889,1484
-143.333937964235,60.8888888888889,1433
-143.06185379953,60.8888888888889,1366
-142.789769634826,60.8888888888889,942
-142.517685470121,60.8888888888889,1345
-142.245601305416,60.8888888888889,1482
-141.973517140711,60.8888888888889,1638
-141.701432976007,60.8888888888889,1997
-141.429348811302,60.8888888888889,1916
-141.157264646597,60.8888888888889,2161
-140.885180481893,60.8888888888889,2037
-140.613096317188,60.8888888888889,2122
-140.341012152483,60.8888888888889,2223
-140.068927987779,60.8888888888889,2483
-139.796843823074,60.8888888888889,2575
-139.524759658369,60.8888888888889,2572
-139.252675493664,60.8888888888889,2259
-138.98059132896,60.8888888888889,2206
-138.708507164255,60.8888888888889,1849
-138.43642299955,60.8888888888889,1480
-138.164338834846,60.8888888888889,1426
-137.892254670141,60.8888888888889,1140
-137.620170505436,60.8888888888889,1071
-137.348086340732,60.8888888888889,916
-137.076002176027,60.8888888888889,993
-136.803918011322,60.8888888888889,1051
-136.531833846617,60.8888888888889,1104
-136.259749681913,60.8888888888889,949
-135.987665517208,60.8888888888889,1004
-135.715581352503,60.8888888888889,916
-135.443497187799,60.8888888888889,1004
-135.171413023094,60.8888888888889,973
-134.899328858389,60.8888888888889,737
-134.627244693685,60.8888888888889,1283
-134.35516052898,60.8888888888889,1018
-134.083076364275,60.8888888888889,1213
-133.81099219957,60.8888888888889,1035
-133.538908034866,60.8888888888889,1093
-133.266823870161,60.8888888888889,1291
-132.994739705456,60.8888888888889,1213
-132.722655540752,60.8888888888889,882
-132.450571376047,60.8888888888889,1151
-132.178487211342,60.8888888888889,1125
-131.906403046638,60.8888888888889,990
-131.634318881933,60.8888888888889,1189
-131.362234717228,60.8888888888889,1241
-131.090150552524,60.8888888888889,1245
-130.818066387819,60.8888888888889,1240
-130.545982223114,60.8888888888889,1191
-130.273898058409,60.8888888888889,1014
-130.001813893705,60.8888888888889,1049
-129.729729729,60.8888888888889,1153
-170.27027027,60.6111111111111,-48
-169.998186105295,60.6111111111111,-47
-169.726101940591,60.6111111111111,-47
-169.454017775886,60.6111111111111,-45
-169.181933611181,60.6111111111111,-43
-168.909849446476,60.6111111111111,-40
-168.637765281772,60.6111111111111,-38
-168.365681117067,60.6111111111111,-35
-168.093596952362,60.6111111111111,-33
-167.821512787658,60.6111111111111,-31
-167.549428622953,60.6111111111111,-30
-167.277344458248,60.6111111111111,-28
-167.005260293544,60.6111111111111,-24
-166.733176128839,60.6111111111111,-15
-166.461091964134,60.6111111111111,-7
-166.18900779943,60.6111111111111,-13
-165.916923634725,60.6111111111111,-18
-165.64483947002,60.6111111111111,-1
-165.372755305315,60.6111111111111,37
-165.100671140611,60.6111111111111,75
-164.828586975906,60.6111111111111,67
-164.556502811201,60.6111111111111,9
-164.284418646497,60.6111111111111,6
-164.012334481792,60.6111111111111,7
-163.740250317087,60.6111111111111,4
-163.468166152383,60.6111111111111,11
-163.196081987678,60.6111111111111,14
-162.923997822973,60.6111111111111,5
-162.651913658268,60.6111111111111,4
-162.379829493564,60.6111111111111,5
-162.107745328859,60.6111111111111,3
-161.835661164154,60.6111111111111,7
-161.56357699945,60.6111111111111,23
-161.291492834745,60.6111111111111,32
-161.01940867004,60.6111111111111,91
-160.747324505336,60.6111111111111,192
-160.475240340631,60.6111111111111,236
-160.203156175926,60.6111111111111,413
-159.931072011221,60.6111111111111,547
-159.658987846517,60.6111111111111,725
-159.386903681812,60.6111111111111,657
-159.114819517107,60.6111111111111,500
-158.842735352403,60.6111111111111,515
-158.570651187698,60.6111111111111,427
-158.298567022993,60.6111111111111,346
-158.026482858289,60.6111111111111,365
-157.754398693584,60.6111111111111,317
-157.482314528879,60.6111111111111,294
-157.210230364174,60.6111111111111,248
-156.93814619947,60.6111111111111,239
-156.666062034765,60.6111111111111,258
-156.39397787006,60.6111111111111,339
-156.121893705356,60.6111111111111,351
-155.849809540651,60.6111111111111,443
