"","est","sd","lwr","upr","q","model","year","Ecov"
"52",0.300734392064551,0.335826198089304,0.155734578988868,0.580660794117015,"q1","fit1",2011,"Fem30p"
"53",0.300409205006851,0.265746565494709,0.178467098992516,0.50562916625289,"q1","fit1",2012,"Fem30p"
"54",0.552399165158755,0.260487052866237,0.331602572425391,0.920077204918157,"q1","fit1",2013,"Fem30p"
"55",0.678542268582902,0.254432643866088,0.412206844538448,1.11677029646146,"q1","fit1",2014,"Fem30p"
"56",0.659936000874184,0.229325702017033,0.421113939502548,1.03405867393113,"q1","fit1",2015,"Fem30p"
"57",0.679635205881458,0.224863892071284,0.437494983468615,1.0556511699881,"q1","fit1",2016,"Fem30p"
"58",1.34788370820518,0.234091326001649,0.852325182158998,2.13095514037035,"q1","fit1",2017,"Fem30p"
"59",1.79934676094753,0.252347540411461,1.09803787344757,2.94725499938826,"q1","fit1",2018,"Fem30p"
"60",1.82867291061501,0.271340531292945,1.07521176592991,3.1084834847354,"q1","fit1",2019,"Fem30p"
"61",1.01376042071885,0.26845941085054,0.599236471910269,1.71454084055148,"q1","fit1",2020,"Fem30p"
"62",0.694469514806634,0.279009409402639,0.402052389059556,1.19930966353685,"q1","fit1",2021,"Fem30p"
"63",0.5107606301086,0.434135611572409,0.218172916195754,1.19526327970318,"q1","fit2",1991,"Fem30p"
"64",0.525837240821305,0.221707239426521,0.340573476232589,0.811798189116324,"q1","fit2",1992,"Fem30p"
"65",0.287126394289537,0.237402177192429,0.180317842117553,0.457172451351142,"q1","fit2",1993,"Fem30p"
"66",0.529071369881093,0.221610418061824,0.34273355480387,0.81663480499116,"q1","fit2",1994,"Fem30p"
"67",1.07168371581974,0.222760496302452,0.692809377653247,1.65740814851602,"q1","fit2",1995,"Fem30p"
"68",0.725869098420596,0.219459438683291,0.472237943775227,1.115569296979,"q1","fit2",1996,"Fem30p"
"69",0.593716441119693,0.220306630975164,0.38560327345225,0.914047242509436,"q1","fit2",1997,"Fem30p"
"70",0.602316558366144,0.220182292641737,0.391285312794113,0.927057374029228,"q1","fit2",1998,"Fem30p"
"71",0.509742225184802,0.399934516304648,0.232830453148221,1.11562541068292,"q1","fit2",1999,"Fem30p"
"72",0.437504875999308,0.224960598312014,0.281553106736579,0.679779318380182,"q1","fit2",2000,"Fem30p"
"73",0.348998808316332,0.230854496531771,0.222009621246525,0.548585772655307,"q1","fit2",2001,"Fem30p"
"74",0.283318326863789,0.237943430334189,0.177737470571522,0.451588734671634,"q1","fit2",2002,"Fem30p"
"75",0.401284341003495,0.226974564628305,0.257223207015953,0.625978229382126,"q1","fit2",2003,"Fem30p"
"76",0.528928225967052,0.221628884811838,0.342628411237331,0.816443448727319,"q1","fit2",2004,"Fem30p"
"77",0.596400696468519,0.22031285649693,0.387342267090049,0.918189610447393,"q1","fit2",2005,"Fem30p"
"78",0.281350724347885,0.238226926836847,0.176404951625416,0.448702185832172,"q1","fit2",2006,"Fem30p"
"79",0.306608953226311,0.235131716174759,0.19341308300844,0.486021007453207,"q1","fit2",2007,"Fem30p"
"80",0.205620298005307,0.251764576869643,0.125543557962277,0.336756007170902,"q1","fit2",2008,"Fem30p"
"81",0.50495268377198,0.222337450446053,0.326641001268863,0.780527817461712,"q1","fit2",2009,"Fem30p"
"82",0.406453085542405,0.226645787638264,0.260704756218123,0.633631122332831,"q1","fit2",2010,"Fem30p"
"83",0.406909999273421,0.404612395156128,0.184154403637745,0.898871457712312,"q1","fit2",2011,"Fem30p"
"84",0.363016477822221,0.229693978082553,0.231453648632308,0.569319634581697,"q1","fit2",2012,"Fem30p"
"85",0.390331515805187,0.227667909516569,0.249861766426923,0.6097237704081,"q1","fit2",2013,"Fem30p"
"86",0.77903710280999,0.219615160191573,0.506682963201379,1.19761265237628,"q1","fit2",2014,"Fem30p"
"87",0.527564960080554,0.221607493300052,0.341759476397584,0.814305626875631,"q1","fit2",2015,"Fem30p"
"88",0.563904774649437,0.220768735713207,0.365906108643965,0.868951102459831,"q1","fit2",2016,"Fem30p"
"89",0.907429726839148,0.220538816246488,0.589148672381473,1.39741817622632,"q1","fit2",2017,"Fem30p"
"90",1.42087080756418,0.229176902414694,0.90719076872557,2.22476500626964,"q1","fit2",2018,"Fem30p"
"91",0.766400147666391,0.219600980055516,0.498475575667522,1.17816117821901,"q1","fit2",2019,"Fem30p"
"92",0.542424694544603,0.221333415275965,0.351576281122047,0.836785858376211,"q1","fit2",2020,"Fem30p"
"93",0.481450323667647,0.223075280026055,0.310985422963549,0.745284934946123,"q1","fit2",2021,"Fem30p"
"94",0.48514121586619,0.410393397588922,0.21709544508436,1.08378190150453,"q1","fit3",1991,"Fem30p"
"95",0.493900583603091,0.25689239272938,0.298574822363378,0.816902807288268,"q1","fit3",1992,"Fem30p"
"96",0.303400180963987,0.247912335511284,0.186654863105138,0.493129115067681,"q1","fit3",1993,"Fem30p"
"97",0.388721201510976,0.238943330651426,0.243393342178741,0.620769069528152,"q1","fit3",1994,"Fem30p"
"98",0.619962398331152,0.245413674901506,0.38332560863449,1.00253467614994,"q1","fit3",1995,"Fem30p"
"99",0.588532381517521,0.236139650442365,0.370560346772985,0.934600655691141,"q1","fit3",1996,"Fem30p"
"100",0.601921620030594,0.237021583861858,0.378338246002526,0.957507619228335,"q1","fit3",1997,"Fem30p"
"101",0.644514744717293,0.241615995210962,0.4014863377726,1.03450128184246,"q1","fit3",1998,"Fem30p"
"102",0.561065289490047,0.344340264213854,0.285775280104376,1.10125262451228,"q1","fit3",1999,"Fem30p"
"103",0.492641927499799,0.251762036781077,0.300822653499565,0.806675879068836,"q1","fit3",2000,"Fem30p"
"104",0.399777942044442,0.25375161440062,0.24315832000124,0.657210815716377,"q1","fit3",2001,"Fem30p"
"105",0.361695522540322,0.258603738898241,0.217910245183578,0.600298703309991,"q1","fit3",2002,"Fem30p"
"106",0.410236623524761,0.249550103711802,0.251583420456031,0.66887256185548,"q1","fit3",2003,"Fem30p"
"107",0.428194164791028,0.248418411397755,0.263180927448921,0.696597856178761,"q1","fit3",2004,"Fem30p"
"108",0.437495401330793,0.25511746944911,0.265392037150927,0.721125106675768,"q1","fit3",2005,"Fem30p"
"109",0.273238538171188,0.266304410259911,0.162146403444181,0.46040870545375,"q1","fit3",2006,"Fem30p"
"110",0.241297261159515,0.263260463389629,0.144046531592723,0.404178736173752,"q1","fit3",2007,"Fem30p"
"111",0.16497514026442,0.264523820791732,0.0982381717791984,0.277036537014552,"q1","fit3",2008,"Fem30p"
"112",0.251088562672525,0.262881946876727,0.150003436788222,0.420264846320263,"q1","fit3",2009,"Fem30p"
"113",0.287674514405925,0.247910492511462,0.176979841770596,0.467572436987039,"q1","fit3",2010,"Fem30p"
"114",0.3073915616207,0.347360474082567,0.155624748736246,0.607073026192266,"q1","fit3",2011,"Fem30p"
"115",0.305953041084871,0.252275193842792,0.186623199659005,0.501546004821439,"q1","fit3",2012,"Fem30p"
"116",0.46856924907365,0.25444923788299,0.284617853442715,0.771318563204672,"q1","fit3",2013,"Fem30p"
"117",0.738132836484402,0.241328109595551,0.460079329028776,1.18403167857548,"q1","fit3",2014,"Fem30p"
"118",0.620349392717162,0.221178592461415,0.402216724484665,0.956667903807563,"q1","fit3",2015,"Fem30p"
"119",0.674408789494634,0.21514412103019,0.44247591116231,1.02778906531961,"q1","fit3",2016,"Fem30p"
"120",1.27882955264955,0.224104703156899,0.824609554161575,1.9827512377863,"q1","fit3",2017,"Fem30p"
"121",1.93743821868939,0.242482394494405,1.20542748610294,3.11258622711798,"q1","fit3",2018,"Fem30p"
"122",1.54545134279061,0.267819446377652,0.914865011570813,2.6095448131115,"q1","fit3",2019,"Fem30p"
"123",0.946628563974954,0.255885994408389,0.573491814676871,1.5621635544783,"q1","fit3",2020,"Fem30p"
"124",0.710805020751795,0.269911518341649,0.418913158990992,1.20583702201223,"q1","fit3",2021,"Fem30p"
"125",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1991,"mismatch"
"126",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1992,"mismatch"
"127",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1993,"mismatch"
"128",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1994,"mismatch"
"129",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1995,"mismatch"
"130",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1996,"mismatch"
"131",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1997,"mismatch"
"132",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1998,"mismatch"
"133",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",1999,"mismatch"
"134",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2000,"mismatch"
"135",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2001,"mismatch"
"136",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2002,"mismatch"
"137",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2003,"mismatch"
"138",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2004,"mismatch"
"139",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2005,"mismatch"
"140",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2006,"mismatch"
"141",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2007,"mismatch"
"142",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2008,"mismatch"
"143",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2009,"mismatch"
"144",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2010,"mismatch"
"145",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2011,"mismatch"
"146",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2012,"mismatch"
"147",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2013,"mismatch"
"148",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2014,"mismatch"
"149",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2015,"mismatch"
"150",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2016,"mismatch"
"151",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2017,"mismatch"
"152",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2018,"mismatch"
"153",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2019,"mismatch"
"154",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2020,"mismatch"
"155",0.703962960342226,0.192285223154176,0.483024691621014,1.02585594087975,"q1","fit0",2021,"mismatch"
"156",0.496626797823041,0.429401990044864,0.214110781186558,1.15148919084067,"q1","fit1",1991,"mismatch"
"157",0.496626797479799,0.265188280726469,0.295382500201382,0.83486447036442,"q1","fit1",1992,"mismatch"
"158",0.357353505969637,0.251325149724682,0.218386672363446,0.584697925117114,"q1","fit1",1993,"mismatch"
"159",0.380822880039764,0.249880519597786,0.233391206575838,0.621328282602906,"q1","fit1",1994,"mismatch"
"160",0.525641625349505,0.249621537555289,0.322326448665921,0.857092796209026,"q1","fit1",1995,"mismatch"
"161",0.606355489240991,0.247713475712749,0.373224928136737,0.984964826657628,"q1","fit1",1996,"mismatch"
"162",0.648862817628262,0.245465285537239,0.401158733818276,1.04935654910496,"q1","fit1",1997,"mismatch"
"163",0.668863146344262,0.249710628714368,0.410101849959705,1.09071648194171,"q1","fit1",1998,"mismatch"
"164",0.583251834561257,0.331313416054485,0.304759632809254,1.11594873097739,"q1","fit1",1999,"mismatch"
"165",0.508592788010472,0.263136270546117,0.303719791779244,0.851544345591486,"q1","fit1",2000,"mismatch"
"166",0.412359291862305,0.266564945543258,0.244592990318383,0.695116471467688,"q1","fit1",2001,"mismatch"
"167",0.414719631724851,0.264531387533249,0.246975461573312,0.696315229092533,"q1","fit1",2002,"mismatch"
"168",0.426734637872523,0.259767740287269,0.256515186562865,0.709828845895049,"q1","fit1",2003,"mismatch"
"169",0.414479693421103,0.259796561580177,0.249133307179946,0.689488544440019,"q1","fit1",2004,"mismatch"
"170",0.403018314329964,0.267095621040999,0.238802979094853,0.680081204977546,"q1","fit1",2005,"mismatch"
"171",0.317575535828825,0.274316209913616,0.185524697026281,0.543565047890383,"q1","fit1",2006,"mismatch"
"172",0.242884867480486,0.276689904348787,0.141228196685307,0.417683885000874,"q1","fit1",2007,"mismatch"
"173",0.189542251033079,0.272452544083211,0.111128078871057,0.323269126571874,"q1","fit1",2008,"mismatch"
"174",0.20549264982281,0.261565971084772,0.123078626409776,0.343072553723152,"q1","fit1",2009,"mismatch"
"175",0.301063461043525,0.260517286431166,0.180698083132574,0.50156558441023,"q1","fit1",2010,"mismatch"
"176",0.300741646940228,0.335825492560449,0.155738551780928,0.580673995465303,"q1","fit1",2011,"mismatch"
"177",0.30042017672853,0.265744637884922,0.178474292042787,0.505645719922251,"q1","fit1",2012,"mismatch"
"178",0.552421676737758,0.260485795705556,0.331616905847611,0.920112421350972,"q1","fit1",2013,"mismatch"
"179",0.678568350318751,0.254430871539885,0.412224124499054,1.11680932873394,"q1","fit1",2014,"mismatch"
"180",0.659946911074093,0.229324142674706,0.421122189646391,1.03407260562109,"q1","fit1",2015,"mismatch"
"181",0.679640567745969,0.224864488989231,0.437497924214942,1.05566072900724,"q1","fit1",2016,"mismatch"
"182",1.34790270788411,0.234091239797177,0.852337346328699,2.1309847953326,"q1","fit1",2017,"mismatch"
"183",1.79939934643623,0.252347972574177,1.09806905680774,2.94734352232887,"q1","fit1",2018,"mismatch"
"184",1.82884178140833,0.271350957096183,1.07528918281572,3.10883350249589,"q1","fit1",2019,"mismatch"
"185",1.0137943931033,0.268458523228442,0.599257603335967,1.71459527882422,"q1","fit1",2020,"mismatch"
"186",0.694475285645555,0.279009491358318,0.402055666417667,1.19931981683472,"q1","fit1",2021,"mismatch"
"187",0.618970141661299,0.422069310710089,0.270737461289899,1.41447902990003,"q1","fit2",1991,"mismatch"
"188",0.687483670644139,0.208870693427201,0.456634139396516,1.03491740789165,"q1","fit2",1992,"mismatch"
"189",0.393800672957107,0.217419027853963,0.257196460134139,0.602915437543208,"q1","fit2",1993,"mismatch"
"190",0.644323667557837,0.209139373305364,0.427735375146683,0.970477233477806,"q1","fit2",1994,"mismatch"
"191",0.783981696367327,0.208857765402384,0.520759252535879,1.18009519850879,"q1","fit2",1995,"mismatch"
"192",0.739712996444635,0.208756051989427,0.491444408768518,1.11326256870376,"q1","fit2",1996,"mismatch"
"193",0.691325791700061,0.208820881481158,0.459231523506543,1.04059770594699,"q1","fit2",1997,"mismatch"
"194",0.576421625224643,0.210054971923238,0.38196393269163,0.869791514084918,"q1","fit2",1998,"mismatch"
"195",0.548206817480123,0.370560899755113,0.265240334603079,1.13270854943926,"q1","fit2",1999,"mismatch"
"196",0.527731498210805,0.21124964831863,0.348876241777537,0.798205661442967,"q1","fit2",2000,"mismatch"
"197",0.343057072879899,0.22162771583413,0.222211000629225,0.529588630664071,"q1","fit2",2001,"mismatch"
"198",0.22071158625114,0.239483615170955,0.138041119641176,0.352874508780273,"q1","fit2",2002,"mismatch"
"199",0.354947554726971,0.220507501612023,0.230419118996073,0.546739726839543,"q1","fit2",2003,"mismatch"
"200",0.485443182945015,0.212637119048402,0.320044153287461,0.736257586082499,"q1","fit2",2004,"mismatch"
"201",0.754645719351754,0.208802483938295,0.501322199630934,1.13583088110065,"q1","fit2",2005,"mismatch"
"202",0.522626348718942,0.211446367948688,0.345367554372472,0.79079068416253,"q1","fit2",2006,"mismatch"
"203",0.221204528148206,0.239452957153552,0.138357761608586,0.353641278385463,"q1","fit2",2007,"mismatch"
"204",0.214931590569571,0.240870818570802,0.134060859812059,0.344569883219195,"q1","fit2",2008,"mismatch"
"205",0.273277251077005,0.230051761377572,0.174109530910225,0.428903787689935,"q1","fit2",2009,"mismatch"
"206",0.410092903941077,0.216376871745652,0.268386153635581,0.626573323964616,"q1","fit2",2010,"mismatch"
"207",0.360206985908903,0.384208220860653,0.16966422001864,0.764576696454168,"q1","fit2",2011,"mismatch"
"208",0.291521489050391,0.282641040142333,0.167546560647981,0.50718428137787,"q1","fit2",2012,"mismatch"
"209",0.510073677236584,0.211791350437891,0.336843165412606,0.772323735780964,"q1","fit2",2013,"mismatch"
"210",0.640513267299082,0.278114793823929,0.371457342055086,1.1042379095961,"q1","fit2",2014,"mismatch"
"211",0.474280683147475,0.212993376277237,0.312465532253341,0.719833994672129,"q1","fit2",2015,"mismatch"
"212",0.539582495155703,0.245450255089339,0.33359219158817,0.872658999195293,"q1","fit2",2016,"mismatch"
"213",1.01760235793109,0.21115562757462,0.672959005429513,1.53847662142629,"q1","fit2",2017,"mismatch"
"214",1.42191106589238,0.269578616952729,0.838795348189667,2.40942100486875,"q1","fit2",2018,"mismatch"
"215",0.890865207911211,0.209703364405309,0.590798392205651,1.34313129821694,"q1","fit2",2019,"mismatch"
"216",0.761802438921952,0.285788063701293,0.435227734200804,1.33309684169204,"q1","fit2",2020,"mismatch"
"217",0.56730545223748,0.291260581286297,0.320625548065816,1.00358311894207,"q1","fit2",2021,"mismatch"
"218",0.446155854633356,0.422898189705444,0.194812841909564,1.02144450062756,"q1","fit3",1991,"mismatch"
"219",0.502749152264682,0.245921304370107,0.310529182993985,0.813857903734354,"q1","fit3",1992,"mismatch"
"220",0.306911146592821,0.237625745788512,0.192659830787393,0.488882756328117,"q1","fit3",1993,"mismatch"
"221",0.427045437570665,0.233202936326552,0.270418117766887,0.674330773468381,"q1","fit3",1994,"mismatch"
"222",0.555186368575903,0.229102962077884,0.354413005629774,0.869597991843805,"q1","fit3",1995,"mismatch"
"223",0.595074689492619,0.226983877155248,0.381462383259741,0.928195103124491,"q1","fit3",1996,"mismatch"
"224",0.623851671259915,0.227147273841247,0.399785501881177,0.973377016759299,"q1","fit3",1997,"mismatch"
"225",0.591848543157768,0.234169119412663,0.374090277632421,0.936245358040557,"q1","fit3",1998,"mismatch"
"226",0.553985521441045,0.358501204258743,0.27444636396685,1.11793274245854,"q1","fit3",1999,"mismatch"
"227",0.533921355498274,0.240741355720334,0.33315117096107,0.855580108717125,"q1","fit3",2000,"mismatch"
"228",0.393049824638251,0.244243671938577,0.243561218910651,0.634230641616443,"q1","fit3",2001,"mismatch"
"229",0.30206793392223,0.260824183104603,0.181192036699226,0.503541324438496,"q1","fit3",2002,"mismatch"
"230",0.388534512109799,0.242644709186239,0.241518344920807,0.62498588086917,"q1","fit3",2003,"mismatch"
"231",0.415612598866979,0.239617606734682,0.259890097458064,0.664579813199484,"q1","fit3",2004,"mismatch"
"232",0.500578357686959,0.253893985545584,0.30439560735803,0.82309664597304,"q1","fit3",2005,"mismatch"
"233",0.361205821100056,0.253815621273369,0.219666590713815,0.593889787947973,"q1","fit3",2006,"mismatch"
"234",0.196177558817326,0.257608667785223,0.118413761981183,0.324993213671405,"q1","fit3",2007,"mismatch"
"235",0.177830555675137,0.253142090613665,0.108282356015111,0.292035516964027,"q1","fit3",2008,"mismatch"
"236",0.211785159486863,0.246415697258983,0.130670478662496,0.343235102496543,"q1","fit3",2009,"mismatch"
"237",0.323735958727998,0.241905897315429,0.201525298701755,0.520020083590316,"q1","fit3",2010,"mismatch"
"238",0.3181311800226,0.363701034649441,0.155986890480529,0.64871086039104,"q1","fit3",2011,"mismatch"
"239",0.289883725628405,0.267243433240881,0.171708963224416,0.489349756291314,"q1","fit3",2012,"mismatch"
"240",0.547758321021987,0.238651775045084,0.343189012084113,0.87416138831431,"q1","fit3",2013,"mismatch"
"241",0.667363747644269,0.260006300130871,0.401011214277843,1.11043169395206,"q1","fit3",2014,"mismatch"
"242",0.622399238440007,0.219835238553044,0.404609572358546,0.957306531542474,"q1","fit3",2015,"mismatch"
"243",0.635272200346166,0.231706550974687,0.403485534179198,1.00007802860912,"q1","fit3",2016,"mismatch"
"244",1.4462992759384,0.223752765966304,0.933295194240228,2.2406537370375,"q1","fit3",2017,"mismatch"
"245",1.74757917558224,0.253861049011035,1.06327005632302,2.87103645940774,"q1","fit3",2018,"mismatch"
"246",1.65850727069837,0.257005916934783,1.00284694495995,2.74166121122938,"q1","fit3",2019,"mismatch"
"247",0.938134724077398,0.271529087799674,0.551192320046996,1.59628063474703,"q1","fit3",2020,"mismatch"
"248",0.653827789390254,0.278429052784534,0.378947652884987,1.12787484345726,"q1","fit3",2021,"mismatch"
"249",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1991,"SST"
"250",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1992,"SST"
"251",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1993,"SST"
"252",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1994,"SST"
"253",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1995,"SST"
"254",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1996,"SST"
"255",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1997,"SST"
"256",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1998,"SST"
"257",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",1999,"SST"
"258",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",2000,"SST"
"259",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",2001,"SST"
"260",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",2002,"SST"
"261",0.703944339372295,0.192287731828318,0.483009538187066,1.02583385289519,"q1","fit0",2003,"SST"
